,ds,yhat,yhat_lower,yhat_upper,y,cutoff
87,2021-07-19,113.45757451790882,51.641377709582436,172.2494391727647,30.44,2021-07-18
88,2021-07-20,114.46886711588542,53.195858569956414,174.3793301812112,35.42,2021-07-19
89,2021-07-21,116.62571032146168,56.124639206930624,178.2208150832178,27.17,2021-07-20
90,2021-07-22,118.87917016264068,54.983274136817386,179.97627953380535,33.18,2021-07-21
91,2021-07-23,113.51428496058485,51.32610519159971,174.64041264296884,35.45,2021-07-22
92,2021-07-24,110.2029984953864,46.938109523306316,169.71210756241922,24.9,2021-07-23
93,2021-07-25,108.81877627662756,49.49147633850517,169.93338717872882,23.44,2021-07-24
94,2021-07-26,114.94803146802339,52.07957720808862,173.27689758398822,42.02,2021-07-25
95,2021-07-27,117.47902386646139,57.93587517011503,179.57312586155675,40.66,2021-07-26
96,2021-07-28,120.30041239420336,58.934951760818755,182.26369221848208,46.7,2021-07-27
97,2021-07-29,123.73086257858213,61.2242504662036,178.19618132987142,34.33,2021-07-28
98,2021-07-30,120.08896133988796,65.1134376047655,181.9787323560397,39.49,2021-07-29
99,2021-07-31,117.77249789269744,53.69073361053243,178.74234541585568,44.29,2021-07-30
100,2021-08-01,117.46892477821582,53.1996349202753,174.7890857222721,39.57,2021-07-31
101,2021-08-02,123.33479462049642,60.35094037492516,184.13760681634741,44.4,2021-08-01
102,2021-08-03,127.20511899159699,66.69361342179441,187.94661625925366,48.97,2021-08-02
103,2021-08-04,130.844557814684,67.8782201223467,193.68170982200388,45.77,2021-08-03
104,2021-08-05,134.7684293061643,72.50746975612924,195.0541736764318,64.5,2021-08-04
105,2021-08-06,131.12206265209988,65.26364859205835,192.54908335810833,54.1,2021-08-05
106,2021-08-07,128.70578193394022,64.74373740697338,185.45524956062326,53.82,2021-08-06
107,2021-08-08,126.05481165085156,63.85883664395545,187.68335046236427,50.74,2021-08-07
108,2021-08-09,133.26571185289012,72.14801754084783,193.74356370452344,62.25,2021-08-08
109,2021-08-10,134.85763831511673,73.09266051283333,195.20809279791007,65.22,2021-08-09
110,2021-08-11,138.6255103118829,78.79925959122446,198.53006458702876,67.3,2021-08-10
111,2021-08-12,141.07283828351925,79.89848135932964,203.91415775412966,58.92,2021-08-11
112,2021-08-13,135.62617281871886,74.76445544042951,199.0933862808545,62.92,2021-08-12
113,2021-08-14,131.5754695336926,68.61747358282116,194.27651829963847,53.62,2021-08-13
114,2021-08-15,128.29346466981937,68.54574615162204,189.90813481301655,62.55,2021-08-14
115,2021-08-16,131.80851104534213,72.39549886578567,193.91921181799253,61.23,2021-08-15
116,2021-08-17,132.46058780564644,73.59883174220467,193.6982833313521,57.14,2021-08-16
117,2021-08-18,135.24034087151827,72.98187409587167,191.44435120662152,53.67,2021-08-17
118,2021-08-19,135.59505421205003,70.44422664374363,197.5758897975647,51.75,2021-08-18
119,2021-08-20,129.45077110539776,67.67101205835131,192.36707144108485,48.4,2021-08-19
120,2021-08-21,121.68797345308991,63.550871753278685,182.36581136995085,40.4,2021-08-20
121,2021-08-22,119.25360460872918,60.86551688933767,182.61370518470358,40.82,2021-08-21
122,2021-08-23,123.594302212628,57.41969445216002,185.0123206526078,67.8,2021-08-22
123,2021-08-24,123.25626664589679,60.586397509913965,187.2618004194264,86.8,2021-08-23
124,2021-08-25,123.75464791645982,65.46560684786367,184.62921435158523,102.28,2021-08-24
125,2021-08-26,124.14043037422775,68.10118888673026,190.15200086409746,97.98,2021-08-25
126,2021-08-27,118.82976476356659,58.253198606846745,181.38069476157938,121.23,2021-08-26
127,2021-08-28,114.14037786116165,52.51576490265587,173.90881831094472,89.48,2021-08-27
128,2021-08-29,111.6493752579275,50.84737441711581,172.2598480718924,100.69,2021-08-28
129,2021-08-30,115.59614458230844,50.45166511846771,181.11147695038215,114.34,2021-08-29
130,2021-08-31,116.50076991675986,52.258607594862525,175.0661800115898,121.47,2021-08-30
131,2021-09-01,119.51606576979258,60.1159033946373,182.15354878694623,136.21,2021-08-31
132,2021-09-02,121.26112862114935,59.62699893251596,185.97045987193042,117.15,2021-09-01
133,2021-09-03,115.80226771200279,55.77917989621449,176.72191980817644,159.34,2021-09-02
134,2021-09-04,113.55887170911515,51.5165752777526,177.33169694199012,127.15,2021-09-03
135,2021-09-05,110.1858657393414,48.80478066282308,170.65096113781985,116.33,2021-09-04
136,2021-09-06,117.62066224895524,57.08335030929668,176.54113559714563,124.07,2021-09-05
137,2021-09-07,119.28395309547011,57.382530365334866,181.72422458962552,214.0,2021-09-06
138,2021-09-08,121.47085664935724,61.72107904098938,186.45862420662954,156.64,2021-09-07
139,2021-09-09,126.33404961419174,56.174008007042744,189.59223704664575,151.69,2021-09-08
140,2021-09-10,122.92860876675165,59.22052369567646,183.9211644035223,107.41,2021-09-09
141,2021-09-11,116.36632361577081,54.42624556063043,177.47096139277568,70.55,2021-09-10
142,2021-09-12,115.51100497024615,51.56118321168243,180.55076767945926,66.3,2021-09-11
143,2021-09-13,119.12570560828212,60.10318445690968,179.31054183329266,106.66,2021-09-12
144,2021-09-14,118.79059664345522,57.373527744447024,177.93636437435532,74.48,2021-09-13
145,2021-09-15,119.86661066755497,54.3335810063223,180.4978689449861,75.05,2021-09-14
146,2021-09-16,121.49564292902107,61.15796252879635,181.5965602610873,89.06,2021-09-15
147,2021-09-17,115.3907527894596,55.86357246040235,171.5068439965924,80.83,2021-09-16
148,2021-09-18,109.93880930622689,48.51088701503753,170.29674988351096,57.96,2021-09-17
149,2021-09-19,107.42432859700406,45.832640989559685,169.5412988536882,65.2,2021-09-18
150,2021-09-20,110.45283879112897,48.90730598376989,174.93286455635024,93.63,2021-09-19
151,2021-09-21,111.4877299920189,52.4585735160973,171.10987332085574,106.5,2021-09-20
152,2021-09-22,110.64275226772114,55.92779143557591,170.94164895808248,73.92,2021-09-21
153,2021-09-23,111.19579195939491,44.82715517649361,171.09407941955266,91.23,2021-09-22
154,2021-09-24,105.56510616854064,44.29687427561105,169.12609602288123,78.53,2021-09-23
155,2021-09-25,99.38435021354309,35.63005787985554,162.2121038034736,50.96,2021-09-24
156,2021-09-26,94.04940000407115,35.29148891816414,151.38493192446592,71.25,2021-09-25
157,2021-09-27,98.64962340280603,36.58202501190099,154.01727617830394,138.46,2021-09-26
158,2021-09-28,98.63445045231812,33.694517780309326,158.96039134907548,95.01,2021-09-27
159,2021-09-29,100.46747935358279,39.079616151881744,159.0758468730987,83.69,2021-09-28
160,2021-09-30,100.21869112427058,37.43303193730681,158.66109663403495,107.08,2021-09-29
161,2021-10-01,93.52089277675205,36.14715384055634,152.69229083770102,93.36,2021-09-30
162,2021-10-02,87.11592758455451,30.510137779766747,150.76623691845995,68.63,2021-10-01
163,2021-10-03,83.18176072754014,19.51039712344371,148.48286566313342,65.82,2021-10-02
164,2021-10-04,90.97257723502568,33.83944307535853,147.4366162783195,105.76,2021-10-03
165,2021-10-05,89.86919624032666,29.414856507590855,152.08893620895657,130.5,2021-10-04
166,2021-10-06,90.87624865615004,27.86433396468808,151.1610900379927,150.03,2021-10-05
167,2021-10-07,93.25019607150448,34.07077436068986,152.2474273553833,151.98,2021-10-06
168,2021-10-08,90.23897836391558,31.001632199458026,151.57400320460061,126.37,2021-10-07
169,2021-10-09,86.00768914609667,29.504379361253683,147.09397462106733,84.65,2021-10-08
170,2021-10-10,82.11234238188035,27.59052211064703,139.896560925818,86.18,2021-10-09
171,2021-10-11,87.98138821222284,28.003760344609226,151.55289236448382,114.27,2021-10-10
172,2021-10-12,88.76798884067814,27.7116461646597,150.60729495754322,97.93,2021-10-11
173,2021-10-13,90.83836122807962,25.923500834182224,148.1849940711684,108.52,2021-10-12
174,2021-10-14,92.68835712301899,33.570653965811346,150.23068188130844,138.99,2021-10-13
175,2021-10-15,89.72032175250762,29.67380055592717,151.19674996923263,152.67,2021-10-14
176,2021-10-16,83.80208309442536,26.54989924098201,139.2860032644661,90.97,2021-10-15
177,2021-10-17,81.97204436050744,25.791590287587486,148.625777051449,80.52,2021-10-16
178,2021-10-18,87.80325628921322,30.978622986958513,148.63611772153655,113.41,2021-10-17
179,2021-10-19,89.19071495866665,28.28294228926059,146.35242581103097,79.6,2021-10-18
180,2021-10-20,91.24439774733166,29.00941629740052,151.40317423304253,87.25,2021-10-19
181,2021-10-21,91.62778507250792,28.114949922969092,154.42650824353237,100.28,2021-10-20
182,2021-10-22,89.27203173364083,29.990062784646362,146.12152492971884,91.86,2021-10-21
183,2021-10-23,84.91575044147312,25.646363726990398,143.60881779881478,71.61,2021-10-22
184,2021-10-24,79.58390568122779,14.837504173631425,141.10072603806182,80.11,2021-10-23
185,2021-10-25,84.91760557704843,22.406514136388722,148.368849749767,104.41,2021-10-24
186,2021-10-26,86.2324424434373,22.668418673065627,148.04263730242056,131.87,2021-10-25
187,2021-10-27,90.13287442611563,33.96085683523581,152.3424304454413,177.19,2021-10-26
188,2021-10-28,90.7178692601466,29.204287763735792,148.78591642508,198.03,2021-10-27
189,2021-10-29,87.13046519092629,30.306389958020738,146.19484210340195,183.86,2021-10-28
190,2021-10-30,82.60343708664746,25.62808828205125,143.2590840432007,171.25,2021-10-29
191,2021-10-31,82.23628740192505,23.817534894743357,140.67604412357255,157.06,2021-10-30
192,2021-11-01,88.66370423599075,27.012068445649618,146.93118194596192,166.95,2021-10-31
193,2021-11-02,91.28550646208323,32.01027401312864,151.35787859050262,184.01,2021-11-01
194,2021-11-03,94.05542113543557,36.42641962823129,158.63405070448033,170.82,2021-11-02
195,2021-11-04,96.19988356238912,34.811244722615406,151.90132815675645,153.5,2021-11-03
196,2021-11-05,91.04794248915519,26.578045572215423,145.36333335754188,141.36,2021-11-04
197,2021-11-06,85.27971437435929,26.9752673064815,154.15723436532974,118.06,2021-11-05
198,2021-11-07,82.93606329784386,26.512109405583598,142.68175573163197,104.34,2021-11-06
199,2021-11-08,88.56758893233504,30.253587195755205,146.25235735520602,133.38,2021-11-07
200,2021-11-09,88.09194081313372,29.781130055090653,145.49393980312604,181.38,2021-11-08
201,2021-11-10,92.68437945946047,36.51172438532285,156.8521408674137,173.9,2021-11-09
202,2021-11-11,96.05623753114673,34.8697042011676,156.41501109043668,167.06,2021-11-10
203,2021-11-12,90.98143692787633,27.856984830611015,153.3157706033249,154.77,2021-11-11
204,2021-11-13,87.76568385946956,29.70540960285473,147.36157821502823,136.56,2021-11-12
205,2021-11-14,84.51218028102171,27.14958274162264,144.49318402924052,118.46,2021-11-13
206,2021-11-15,92.6375068443081,37.50457314442435,155.73241969149552,159.57,2021-11-14
207,2021-11-16,95.9166115255764,33.61023143199811,151.1723566307114,150.73,2021-11-15
208,2021-11-17,96.56949088248165,35.502588995539405,155.98496367278096,137.44,2021-11-16
209,2021-11-18,101.66324780882891,40.52257927494823,160.1853312559006,149.6,2021-11-17
210,2021-11-19,97.51184073292738,32.943044267083835,158.63321329171904,127.11,2021-11-18
211,2021-11-20,93.84232831481597,34.16473119125681,159.0319662718611,109.74,2021-11-19
212,2021-11-21,90.12027894446699,30.130049823364743,149.45921854013665,112.07,2021-11-20
213,2021-11-22,99.21604313414386,38.59885469497216,157.52010311548491,151.88,2021-11-21
214,2021-11-23,99.62675839612882,40.25406831507245,156.9018480901355,140.45,2021-11-22
215,2021-11-24,102.70081625732547,46.38773200101654,162.19321179830968,136.33,2021-11-23
216,2021-11-25,107.24785302405894,46.58922419950614,168.4664582466984,129.48,2021-11-24
217,2021-11-26,102.59262806890482,45.571420532758005,167.38815910515416,120.3,2021-11-25
218,2021-11-27,98.98300329596243,37.68665500634911,156.90719471351025,126.86,2021-11-26
219,2021-11-28,97.55889929999,35.36896041111092,158.59757789487068,119.12,2021-11-27
220,2021-11-29,103.41056046259222,43.795769814120405,163.38147167528467,128.93,2021-11-28
221,2021-11-30,106.2832560803304,47.29424529035095,165.04126301451115,142.42,2021-11-29
222,2021-12-01,107.44310226204597,49.322870318740996,167.94978284831907,144.59,2021-11-30
223,2021-12-02,112.45411787572236,50.75412800903144,169.64858539616432,119.05,2021-12-01
224,2021-12-03,106.13704070044092,47.48367389452048,163.16363770364245,114.44,2021-12-02
225,2021-12-04,101.79601671438989,47.03849632779342,163.40633304405995,155.78,2021-12-03
226,2021-12-05,100.3183448769243,40.80407323517669,161.04302829357417,109.9,2021-12-04
227,2021-12-06,105.42115254764168,47.62054697678735,165.37163075998353,112.82,2021-12-05
228,2021-12-07,108.54752814277167,46.001188653149796,167.17432790094463,98.73,2021-12-06
229,2021-12-08,107.8364341849187,47.87965937257945,170.8749838552565,85.59,2021-12-07
230,2021-12-09,109.66187245201232,50.93031490599729,169.4258274589139,88.23,2021-12-08
231,2021-12-10,105.38838132605841,44.14924870689505,164.68280220020947,89.03,2021-12-09
232,2021-12-11,99.62620947610206,42.587976223124464,157.85277774738205,78.35,2021-12-10
233,2021-12-12,96.17445945872606,33.59239445644479,154.84718802948586,65.95,2021-12-11
234,2021-12-13,102.83153100465202,44.979378774051305,163.315814919567,88.68,2021-12-12
235,2021-12-14,103.23418226510671,42.31310562686904,160.8211269894918,83.57,2021-12-13
236,2021-12-15,103.91395120960308,42.20404374823944,161.95073262630495,92.33,2021-12-14
237,2021-12-16,105.61331305843547,47.82228301115532,166.84402931532307,101.52,2021-12-15
238,2021-12-17,100.3222707572976,37.18915032089858,160.15982804446543,113.25,2021-12-16
239,2021-12-18,94.4294034769924,36.647487498435154,157.26183120750045,68.56,2021-12-17
240,2021-12-19,93.42482625439301,31.21160319013082,153.21189506292947,62.06,2021-12-18
241,2021-12-20,99.57701786899086,40.234501867328454,161.02288950658073,71.51,2021-12-19
242,2021-12-21,100.47199282435996,42.524343980177896,155.0818290568396,71.13,2021-12-20
243,2021-12-22,102.98976154666309,43.09931549871572,160.62176808488425,81.72,2021-12-21
244,2021-12-23,103.63750882867372,40.52783842905964,157.7005996494868,90.02,2021-12-22
245,2021-12-24,100.14340809254963,37.40092790029178,160.70551871095063,75.73,2021-12-23
246,2021-12-25,95.25013478928345,41.1652779235279,152.2248567116789,73.52,2021-12-24
247,2021-12-26,92.25012656172808,33.16857152975329,146.67890184589368,58.59,2021-12-25
248,2021-12-27,100.32209536566066,39.78981908791686,160.6250384145095,82.34,2021-12-26
249,2021-12-28,102.15329291544197,40.08866873096612,160.34214223900793,106.49,2021-12-27
250,2021-12-29,104.72651763090504,41.04940759091128,164.3551323203782,127.73,2021-12-28
251,2021-12-30,108.4925665370595,54.632083212122694,171.46834046032674,114.74,2021-12-29
252,2021-12-31,103.55847637047817,45.804194884240225,166.46507802243946,97.14,2021-12-30
253,2022-01-01,99.996053344551,44.50617873357846,157.60074001403717,81.36,2021-12-31
254,2022-01-02,97.00838155982537,37.19235344644868,157.82222555380307,100.59,2022-01-01
255,2022-01-03,104.75204384570203,47.611245628987895,165.1630654325012,107.82,2022-01-02
256,2022-01-04,107.37584704511853,45.27654407420585,171.5828148621985,133.17,2022-01-03
257,2022-01-05,109.30410916081291,48.98964811421932,168.65023146179317,149.29,2022-01-04
258,2022-01-06,111.46420610097204,51.02611343818918,171.52508410446362,137.79,2022-01-05
259,2022-01-07,107.64225756324956,47.817085682575865,165.44401365111065,153.39,2022-01-06
260,2022-01-08,103.62828872340856,38.56356804459462,161.44115555000886,121.24,2022-01-07
261,2022-01-09,102.02053648853138,41.67655965010638,162.50471384781636,157.99,2022-01-08
262,2022-01-10,109.51199431837463,52.07956165006422,169.35866828216126,218.55,2022-01-09
263,2022-01-11,111.91265299233093,56.32607179135758,169.15385743034236,184.66,2022-01-10
264,2022-01-12,114.58173356363774,54.670779480197304,175.59870080310583,195.0,2022-01-11
265,2022-01-13,118.47380429904912,63.224826320966415,176.3051266772847,166.67,2022-01-12
266,2022-01-14,112.02587934409414,56.9914630734317,169.95306020396794,191.21,2022-01-13
267,2022-01-15,108.24352322535852,48.165280008514316,166.0517066250781,139.01,2022-01-14
268,2022-01-16,106.77379798970769,50.0718002016333,164.82121435502722,132.86,2022-01-15
269,2022-01-17,113.53350331504842,53.758393917631636,172.2667088803868,154.22,2022-01-16
270,2022-01-18,114.47682995616968,56.01113286431311,172.43690297846092,124.37,2022-01-17
271,2022-01-19,116.49552872174256,62.29102361637316,170.15304633765797,132.19,2022-01-18
272,2022-01-20,116.24875122258953,58.897475696230636,173.1504772193301,147.95,2022-01-19
273,2022-01-21,112.2804647707037,52.51358387698045,176.15454740754222,185.59,2022-01-20
274,2022-01-22,108.41752269466883,49.85280368865663,161.19400642680193,165.35,2022-01-21
275,2022-01-23,106.70818368087595,49.532039154172644,168.8021375653984,125.48,2022-01-22
276,2022-01-24,113.99245352212733,52.3264457242422,173.13881672894368,142.05,2022-01-23
277,2022-01-25,115.49071713204006,56.97947188493383,177.84277065679518,146.78,2022-01-24
278,2022-01-26,117.80407402894323,59.27957976838381,178.27261988192066,144.65,2022-01-25
279,2022-01-27,119.97850433659885,60.82457130196012,178.84772167323652,154.95,2022-01-26
280,2022-01-28,116.73667993408674,57.43321940470443,176.08245646690028,140.46,2022-01-27
281,2022-01-29,112.3253928318625,48.93761306928302,169.24489990163426,119.87,2022-01-28
282,2022-01-30,109.86632284103132,54.50069652080578,174.00381764116415,134.34,2022-01-29
283,2022-01-31,118.6389476887292,63.397808864720744,177.74578145970492,122.79,2022-01-30
284,2022-02-01,120.75128007728928,62.003772685523295,183.62137142535497,155.36,2022-01-31
285,2022-02-02,123.91075404607982,59.19659095594931,185.60974056467023,158.62,2022-02-01
286,2022-02-03,128.00499112099138,70.09621751707817,191.35590998090788,122.79,2022-02-02
287,2022-02-04,123.670364375596,60.466786254821095,185.49446994616832,109.34,2022-02-03
288,2022-02-05,119.54533565897731,63.280754190205386,178.3291445538105,110.65,2022-02-04
289,2022-02-06,117.57531839843561,58.64739630082439,180.84503251122754,76.76,2022-02-05
290,2022-02-07,125.11554813461643,68.00450379617361,188.19900554058947,119.52,2022-02-06
291,2022-02-08,127.52382261488904,69.12800777511819,186.73889848911057,92.78,2022-02-07
292,2022-02-09,130.5944156379823,73.23865391826595,195.2141709110118,97.13,2022-02-08
293,2022-02-10,131.9709998796211,70.53007011444141,195.15725733364556,118.79,2022-02-09
294,2022-02-11,128.5639174481827,68.48414176226733,187.64819060727768,77.83,2022-02-10
295,2022-02-12,122.8327246651388,69.90516344153768,186.64155818943493,68.85,2022-02-11
296,2022-02-13,119.99931757518523,63.85407238393508,183.9690346173291,59.46,2022-02-12
297,2022-02-14,126.55144400337377,67.416155470782,186.57905601163932,65.88,2022-02-13
298,2022-02-15,127.33729754391085,66.65073592374985,187.79551431589613,80.87,2022-02-14
299,2022-02-16,129.05267338011987,67.15817291744243,189.19230330625132,85.65,2022-02-15
300,2022-02-17,129.55948679994506,68.34432007475122,183.50862640570475,77.36,2022-02-16
301,2022-02-18,123.91159891132087,65.40461819662518,186.4763431627494,99.67,2022-02-17
302,2022-02-19,117.40451748752643,59.02947058123412,176.8542293139076,78.33,2022-02-18
303,2022-02-20,113.14885970553489,53.462510539556654,173.9344370860204,71.64,2022-02-19
304,2022-02-21,119.48587755392298,58.74290062440103,177.16400043554236,93.45,2022-02-20
305,2022-02-22,119.28118228673698,61.11144036286531,181.68821864576896,88.86,2022-02-21
306,2022-02-23,120.9164576621854,64.31145220428539,182.4432068085589,96.96,2022-02-22
307,2022-02-24,121.70522560095561,56.75257334669169,182.56690278273211,91.59,2022-02-23
308,2022-02-25,115.21189908837214,57.366451464794345,177.18483580972784,68.35,2022-02-24
309,2022-02-26,108.4808285129267,51.6341742888599,169.99561061172056,55.69,2022-02-25
310,2022-02-27,104.34356580719661,41.043537253605066,162.58079263830237,46.81,2022-02-26
311,2022-02-28,109.58871777578585,48.63632129366956,168.46320337314654,74.18,2022-02-27
312,2022-03-01,110.43740314406008,46.05164457609386,166.71303439125842,61.81,2022-02-28
313,2022-03-02,111.0876643456552,52.74110231479746,169.05731456692595,57.23,2022-03-01
314,2022-03-03,111.44303427086163,49.02405299290506,177.95350994577154,51.82,2022-03-02
315,2022-03-04,104.297986796173,44.84922374769697,163.075031456789,50.03,2022-03-03
316,2022-03-05,98.66353047858556,40.16242293689561,158.4009933359664,39.11,2022-03-04
317,2022-03-06,93.82522597701066,37.606293092878026,153.1849960773948,51.79,2022-03-05
318,2022-03-07,101.16244389640443,40.77164224691913,163.47334956341032,44.75,2022-03-06
319,2022-03-08,100.82963002515567,42.20232878207183,158.11026337232255,49.33,2022-03-07
320,2022-03-09,102.00927382757507,44.52680927251246,158.23292042112783,40.82,2022-03-08
321,2022-03-10,103.37844294516438,40.6676657138509,159.98616888930385,36.48,2022-03-09
322,2022-03-11,96.8470008991923,37.963619218205565,153.19986040932815,35.33,2022-03-10
323,2022-03-12,92.1206165916933,30.760001353048082,152.67302128746363,26.29,2022-03-11
324,2022-03-13,88.86920878857109,31.2510872863603,147.30290238325713,41.62,2022-03-12
325,2022-03-14,96.32479923299198,32.06208824893422,152.83743511081852,35.17,2022-03-13
326,2022-03-15,96.54069151893076,38.93100498349392,158.91202192249438,40.48,2022-03-14
327,2022-03-16,99.032495021416,40.13831288726263,158.64007407333136,43.77,2022-03-15
328,2022-03-17,100.94502120220398,44.24475093465848,157.3258319847945,77.11,2022-03-16
329,2022-03-18,96.12056851868573,36.77801916443628,155.30296573533568,72.59,2022-03-17
330,2022-03-19,91.00273784297825,32.445740461634465,150.0049729045286,33.68,2022-03-18
331,2022-03-20,87.928776517565,33.18745940956752,149.22587937325977,29.28,2022-03-19
332,2022-03-21,96.49009240633916,40.95669970501442,155.89288203563004,37.36,2022-03-20
333,2022-03-22,96.83608366624651,34.46345974965554,157.12563540143165,46.98,2022-03-21
334,2022-03-23,99.11624724377143,40.565293055015964,160.13194495654452,40.6,2022-03-22
335,2022-03-24,100.34180500351668,43.346609277437615,160.5578588734267,53.36,2022-03-23
336,2022-03-25,95.72320190890088,37.14624634608172,154.09989491173943,48.97,2022-03-24
337,2022-03-26,89.25103923682555,28.94471058950871,149.6265871154765,34.69,2022-03-25
338,2022-03-27,87.01169142324918,33.044003041422584,145.15815885561258,55.42,2022-03-26
339,2022-03-28,93.66138491884827,37.01608711576036,154.92587863628546,82.45,2022-03-27
340,2022-03-29,94.92594999294208,37.80773510039464,157.02420697315486,50.44,2022-03-28
341,2022-03-30,96.14587108477046,34.501666377157164,152.73663940794248,56.31,2022-03-29
342,2022-03-31,97.81778054613905,38.197434325358564,156.9298656926585,55.28,2022-03-30
343,2022-04-01,91.72869293467613,30.268338698638676,150.9420866261992,68.58,2022-03-31
344,2022-04-02,85.49267507347811,26.386147388572635,150.67269366529237,62.41,2022-04-01
345,2022-04-03,81.46483665849766,23.489248004225807,136.72040032353348,55.07,2022-04-02
346,2022-04-04,88.79405641729757,28.847143580023495,149.5462774450364,68.72,2022-04-03
347,2022-04-05,88.41784053307113,30.106116822072067,145.57775821779532,96.82,2022-04-04
348,2022-04-06,89.95496171920847,27.501075365396847,145.79994072355592,62.79,2022-04-05
349,2022-04-07,91.05009392863384,31.26978629237387,149.99317092916945,75.35,2022-04-06
350,2022-04-08,85.94225149553554,27.297443914316847,147.39515386058974,59.58,2022-04-07
351,2022-04-09,78.96195740156561,19.505350026921704,137.61559046031218,38.31,2022-04-08
352,2022-04-10,75.46387719696986,12.680439567216585,137.50913710346123,47.81,2022-04-09
353,2022-04-11,82.70741791981658,21.914510705822853,140.73442934391738,49.65,2022-04-10
354,2022-04-12,82.14978347297406,20.769104219827575,139.11895183409325,50.43,2022-04-11
355,2022-04-13,83.269595353962,26.235143290770225,142.08302377136124,50.93,2022-04-12
356,2022-04-14,84.08604908692436,24.17587918442143,142.30030745493008,53.37,2022-04-13
357,2022-04-15,77.00767155351308,18.46359236904425,134.36433192942766,43.14,2022-04-14
358,2022-04-16,71.3398951000399,11.665317475136135,128.47053951639057,38.6,2022-04-15
359,2022-04-17,68.7950505187385,9.418439959421775,123.79023801579164,32.93,2022-04-16
360,2022-04-18,74.42182195369955,16.110557586885577,129.0110564046751,40.28,2022-04-17
361,2022-04-19,74.84481181625974,12.758982577024046,132.87715683689356,44.42,2022-04-18
362,2022-04-20,77.49588527488258,14.253135961357847,140.07516364392941,71.91,2022-04-19
363,2022-04-21,78.70506404046606,22.178493004579007,140.9981971398849,65.08,2022-04-20
364,2022-04-22,73.69719628728909,13.696988513760934,131.39267083151148,61.13,2022-04-21
365,2022-04-23,68.06226506814838,7.342921449057256,128.7437811789355,35.93,2022-04-22
366,2022-04-24,65.87946461079925,5.185398333125322,123.93292154025919,35.95,2022-04-23
367,2022-04-25,73.06515977524401,14.436779988091372,135.23358216481918,57.8,2022-04-24
368,2022-04-26,73.77729809158788,13.789957007432285,128.32842188840524,50.69,2022-04-25
369,2022-04-27,76.20321741099625,20.557812409262866,135.2214035115631,57.66,2022-04-26
370,2022-04-28,78.27191602944686,16.857942456069093,136.6613434102084,57.14,2022-04-27
371,2022-04-29,73.88506050421012,19.061955505240924,134.21116517294854,54.69,2022-04-28
372,2022-04-30,68.59112088253093,8.567674660000533,132.02104608290904,52.55,2022-04-29
373,2022-05-01,66.1967791528502,9.661550076222602,129.61005408375158,474.57,2022-04-30
374,2022-05-02,80.4909580256262,19.73960820067759,140.61328463911127,72.04,2022-05-01
375,2022-05-03,80.76151247075643,23.172237365524964,144.197924225575,64.11,2022-05-02
376,2022-05-04,84.28413891226288,24.004547599681796,149.82045093152033,53.08,2022-05-03
377,2022-05-05,85.64516854015628,26.902362114762482,152.0011236734447,68.69,2022-05-04
378,2022-05-06,80.75132926361215,22.18114698999979,144.8589036928028,55.17,2022-05-05
379,2022-05-07,73.93990657979505,14.984289801055032,134.60579081568957,35.19,2022-05-06
380,2022-05-08,72.63027067580977,12.400895775431367,135.16859910204494,29.48,2022-05-07
381,2022-05-09,78.71050001984746,18.60072030440146,141.0343101242339,66.65,2022-05-08
382,2022-05-10,79.47828290564067,20.476759215287657,135.8160308130666,61.54,2022-05-09
383,2022-05-11,81.86894569940345,16.913423224487623,139.89060722152126,147.32,2022-05-10
384,2022-05-12,83.44086903644332,21.513359144476617,142.9277985063136,213.7,2022-05-11
385,2022-05-13,80.29691712374567,21.569155690617766,140.35905967052958,80.81,2022-05-12
386,2022-05-14,74.02447208433186,11.561470055897693,132.74322361959116,40.87,2022-05-13
387,2022-05-15,72.47529712137992,9.034469316606527,129.04659725669666,27.95,2022-05-14
388,2022-05-16,78.29357146323686,18.444788655015003,138.85770115654503,28.8,2022-05-15
389,2022-05-17,78.05801403135733,15.662951286212667,136.73221054383293,37.83,2022-05-16
390,2022-05-18,79.06114624246607,18.24868083922486,141.56586034390685,30.75,2022-05-17
391,2022-05-19,79.74576716563956,16.070890731005797,141.6306487070234,30.46,2022-05-18
392,2022-05-20,73.21397015794403,10.882473184369912,129.55629928959658,32.78,2022-05-19
393,2022-05-21,67.29988635663085,6.11201420567244,124.22028436181756,26.24,2022-05-20
394,2022-05-22,64.25856548606612,4.202514148921618,125.13656546429804,25.66,2022-05-21
395,2022-05-23,69.91810778490125,11.337848323254416,127.27997065539242,29.54,2022-05-22
396,2022-05-24,69.63854221833755,8.634532550232791,132.74315713726824,32.96,2022-05-23
397,2022-05-25,71.49195306725572,11.946683644343475,132.7506474539557,38.51,2022-05-24
398,2022-05-26,72.44581860815634,10.363307491021732,128.94957402740891,51.38,2022-05-25
399,2022-05-27,68.3491193880034,4.817575626221626,124.8269620081789,45.55,2022-05-26
400,2022-05-28,60.77234256792356,1.2608361563312513,122.95787236459842,23.6,2022-05-27
